id,api_entity_with_single_des_id,qualified_name,single_description,final_annotation_type,core_verb
2095,12697,java.time.LocalDate.atTime(java.time.OffsetTime),Combines this date with an offset time to create an OffsetDateTime.,34,combine
2105,13121,java.time.YearMonth.atDay(int),Combines this year-month with a day-of-month to create a LocalDate.,34,combine
2115,13335,java.time.chrono.ChronoLocalDateTime.atZone(java.time.ZoneId),Combines this time with a time-zone to create a ChronoZonedDateTime.,34,combine
5814,5642,"java.awt.image.AreaAveragingScaleFilter.setPixels(int,int,int,int,java.awt.image.ColorModel,int[],int,int)",Combine the components for the delivered int pixels into the accumulation arrays and send on any averaged data for rows of pixels that are complete.,34,combine
12491,13306,java.time.chrono.ChronoLocalDate.atTime(java.time.LocalTime),Combines this date with a time to create a ChronoLocalDateTime.,34,combine
13313,12696,"java.time.LocalDate.atTime(int,int,int,int)",Combines this date with a time to create a LocalDateTime.,34,combine
13383,12993,java.time.OffsetTime.atDate(java.time.LocalDate),Combines this time with a date to create an OffsetDateTime.,34,combine
13508,12756,java.time.LocalDateTime.atZone(java.time.ZoneId),Combines this date-time with a time-zone to create a ZonedDateTime.,34,combine
12988,39130,android.graphics.ColorMatrix.preConcat(android.graphics.ColorMatrix),Concat this colormatrix with the specified prematrix.,34,concat
11880,3510,"java.awt.Graphics2D.rotate(double,double,double)",Concatenates the current Graphics2D Transform with a translated rotation transform.,34,concatenate
12048,5041,"java.awt.geom.AffineTransform.quadrantRotate(int,double,double)",Concatenates this transform with a transform that rotates coordinates by the specified number of quadrants around the specified anchor point.,34,concatenate
6262,7130,java.io.PipedOutputStream.connect(java.io.PipedInputStream),Connects this piped output stream to a receiver.,34,connect
6263,9911,java.nio.channels.SocketChannel.connect(java.net.SocketAddress),Connects this channel's socket.,34,connect
6264,9012,"java.net.DatagramSocket.connect(java.net.InetAddress,int)",Connects the socket to a remote address for this socket.,34,connect
6265,44221,"android.media.midi.MidiDevice.connectPorts(android.media.midi.MidiInputPort,int)",Connects the supplied MidiInputPort to the output port of this device with the specified port number.,34,connect
6266,9806,java.nio.channels.DatagramChannel.connect(java.net.SocketAddress),Connects this channel's socket.,34,connect
6267,49669,"android.test.mock.MockContext.bindService(android.content.Intent,android.content.ServiceConnection,int)","Connect to an application service, creating it if needed.",34,connect
6269,9265,java.net.Socket.connect(java.net.SocketAddress),Connects this socket to the server.,34,connect
6270,37167,"android.content.Context.bindService(android.content.Intent,android.content.ServiceConnection,int)","Connect to an application service, creating it if needed.",34,connect
6272,44177,android.media.browse.MediaBrowser.connect(),Connects to the media browser service.,34,connect
6273,36489,android.bluetooth.BluetoothGatt.connect(),Connect back to remote device.,34,connect
6274,45308,android.net.wifi.WifiManager.reassociate(),"Reconnect to the currently active access point, even if we are already connected.",34,connect
6276,21566,javax.rmi.CORBA.Stub.connect(org.omg.CORBA.ORB),Connects this stub to an ORB.,34,connect
6277,9311,"java.net.SocketImpl.connect(java.net.SocketAddress,int)",Connects this socket to the specified port number on the specified host.,34,connect
6278,39149,"android.graphics.ColorSpace.connect(android.graphics.ColorSpace,android.graphics.ColorSpace,android.graphics.ColorSpace.RenderIntent)",Connects two color spaces to allow conversion from the source color space to the destination color space.,34,connect
6279,49528,"android.test.IsolatedContext.bindService(android.content.Intent,android.content.ServiceConnection,int)","Connect to an application service, creating it if needed.",34,connect
6280,36465,"android.bluetooth.BluetoothDevice.connectGatt(android.content.Context,boolean,android.bluetooth.BluetoothGattCallback)",Connect to GATT Server hosted by this device.,34,connect
6281,36467,"android.bluetooth.BluetoothDevice.connectGatt(android.content.Context,boolean,android.bluetooth.BluetoothGattCallback,int,int)",Connect to GATT Server hosted by this device.,34,connect
14667,9042,"java.net.DatagramSocketImpl.connect(java.net.InetAddress,int)",Connects a datagram socket to a remote destination.,34,connect
14669,7140,java.io.PipedWriter.connect(java.io.PipedReader),Connects this piped writer to a receiver.,34,connect
14670,9777,"java.nio.channels.AsynchronousSocketChannel.connect(java.net.SocketAddress,A,,? super A>)",Connects this channel.,34,connect
14672,9778,java.nio.channels.AsynchronousSocketChannel.connect(java.net.SocketAddress),Connects this channel.,34,connect
14673,37270,"android.content.ContextWrapper.bindService(android.content.Intent,android.content.ServiceConnection,int)","Connect to an application service, creating it if needed.",34,connect
14676,36468,"android.bluetooth.BluetoothDevice.connectGatt(android.content.Context,boolean,android.bluetooth.BluetoothGattCallback,int)",Connect to GATT Server hosted by this device.,34,connect
5096,9727,"java.nio.channels.MulticastChannel.join(java.net.InetAddress,java.net.NetworkInterface,java.net.InetAddress)",Joins a multicast group to begin receiving datagrams sent to the group from a given source address.,34,join
5121,9726,"java.nio.channels.MulticastChannel.join(java.net.InetAddress,java.net.NetworkInterface)","Joins a multicast group to begin receiving all datagrams sent to the group, returning a membership key.",34,join
12557,9194,java.net.MulticastSocket.joinGroup(java.net.InetAddress),Joins a multicast group.,34,join
2502,52047,"android.view.View.combineMeasuredStates(int,int)",Merge two states as returned by getMeasuredState().,34,merge
12201,48688,android.telecom.Call.mergeConference(),Merges the calls within this conference.,34,merge
12813,52538,"android.view.View.mergeDrawableStates(int[],int[])",Merge your own state values in additionalState into the base state values baseState that were returned by onCreateDrawableState(int).,34,merge
13478,41129,android.icu.text.CollationKey.merge(android.icu.text.CollationKey),Merges this CollationKey with another.,34,merge
13148,23981,"javax.swing.JFileChooser.showDialog(java.awt.Component,java.lang.String)",Pops a custom file chooser dialog with a custom approve button.,35,\N
14076,54524,android.widget.AdapterView.getEmptyView(),"When the current adapter is empty, the AdapterView can display a special view called the empty view.",35,\N
4978,24461,"javax.swing.JOptionPane.showInternalOptionDialog(java.awt.Component,java.lang.Object,java.lang.String,int,int,javax.swing.Icon,java.lang.Object[],java.lang.Object)","Brings up an internal dialog panel with a specified icon, where the initial choice is determined by the initialValue parameter and the number of choices is determined by the optionType parameter.",35,bring
5223,24464,"javax.swing.JOptionPane.showMessageDialog(java.awt.Component,java.lang.Object,java.lang.String,int,javax.swing.Icon)","Brings up a dialog displaying a message, specifying all parameters.",35,bring
5280,24460,"javax.swing.JOptionPane.showInternalMessageDialog(java.awt.Component,java.lang.Object,java.lang.String,int,javax.swing.Icon)","Brings up an internal dialog panel displaying a message, specifying all parameters.",35,bring
9681,24451,"javax.swing.JOptionPane.showInternalConfirmDialog(java.awt.Component,java.lang.Object)","Brings up an internal dialog panel with the options Yes, No and Cancel; with the title, Select an Option.",35,bring
11787,24454,"javax.swing.JOptionPane.showInternalConfirmDialog(java.awt.Component,java.lang.Object,java.lang.String,int,int,javax.swing.Icon)","Brings up an internal dialog panel with a specified icon, where the number of choices is determined by the optionType parameter.",35,bring
11912,49099,android.telecom.TelecomManager.showInCallScreen(boolean),Brings the in-call screen to the foreground if there is an ongoing call.,35,bring
11983,24459,"javax.swing.JOptionPane.showInternalMessageDialog(java.awt.Component,java.lang.Object,java.lang.String,int)",Brings up an internal dialog panel that displays a message using a default icon determined by the messageType parameter.,35,bring
13310,24458,"javax.swing.JOptionPane.showInternalMessageDialog(java.awt.Component,java.lang.Object)",Brings up an internal confirmation dialog panel.,35,bring
5171,24965,javax.swing.JTable.print(),"A convenience method that displays a printing dialog, and then prints this JTable in mode PrintMode.FIT_WIDTH, with no header or footer text.",35,display
7210,34772,android.app.Dialog.show(),Start the dialog and display it on screen.,35,display
10283,4251,"java.awt.TrayIcon.displayMessage(java.lang.String,java.lang.String,java.awt.TrayIcon.MessageType)",Displays a popup message near the tray icon.,35,display
10288,12254,java.text.Bidi.toString(),"Display the bidi internal state, used in debugging.",35,display
10289,24536,"javax.swing.JPopupMenu.show(java.awt.Component,int,int)","Displays the popup menu at the position x,y in the coordinate space of the component invoker.",35,display
10290,8415,java.lang.invoke.MethodHandles.Lookup.toString(),Displays the name of the class from which lookups are to be made.,35,display
10291,34798,"android.app.DialogFragment.show(android.app.FragmentManager,java.lang.String)","Display the dialog, adding the fragment to the given FragmentManager.",35,display
10295,55401,"android.widget.PopupWindow.showAsDropDown(android.view.View,int,int)",Display the content view in a popup window anchored to the bottom-left corner of the anchor view offset by the specified x and y coordinates.,35,display
10296,54676,android.widget.AutoCompleteTextView.showDropDown(),Displays the drop down on screen.,35,display
11736,31603,javax.xml.ws.EndpointReference.toString(),Displays EPR infoset for debugging convenience.,35,display
14075,55402,"android.widget.PopupWindow.showAtLocation(android.view.View,int,int,int)",Display the content view in a popup window at the specified location.,35,display
14077,35894,android.app.admin.DevicePolicyManager.createAdminSupportIntent(java.lang.String),Called by any app to display a support dialog when a feature was disabled by an admin.,35,display
13369,8445,java.lang.invoke.MethodType.parameterList(),Presents the parameter types as a list (a convenience method).,35,present
11683,48382,"android.service.voice.VoiceInteractionSession.show(android.os.Bundle,int)",Show the UI for this session.,35,show
11684,56402,android.widget.ViewAnimator.showPrevious(),Manually shows the previous child.,35,show
11685,56348,android.widget.Toolbar.showOverflowMenu(),Show the overflow items from the associated menu.,35,show
11686,56282,android.widget.Toast.show(),Show the view for the specified duration.,35,show
11687,56219,"android.widget.TextView.showContextMenu(float,float)",Shows the context menu for this view anchored to the specified view-relative coordinate.,35,show
11688,24446,"javax.swing.JOptionPane.showInputDialog(java.lang.Object,java.lang.Object)","Shows a question-message dialog requesting input from the user, with the input value initialized to initialSelectionValue.",35,show
